,0,1,2,3,4,5,6,7,8,9,10,11,AIC,BIC
663,0,0,1,0,1,0,0,1,0,1,1,1,43.45208756,85.87284644
1114,0,1,0,0,0,1,0,1,1,0,1,0,45.81110149,85.87515155
931,0,0,1,1,1,0,1,0,0,0,1,1,43.4544617,85.87522058
1856,0,1,1,1,0,1,0,0,0,0,0,0,48.17282194,85.88016316
1953,0,1,1,1,1,0,1,0,0,0,0,1,43.46676796,85.88752684
613,0,0,1,0,0,1,1,0,0,1,0,1,45.85366851,85.91771857
354,0,0,0,1,0,1,1,0,0,0,1,0,48.21585753,85.92319875
2961,1,0,1,1,1,0,0,1,0,0,0,1,43.50880714,85.92956602
2149,1,0,0,0,0,1,1,0,0,1,0,1,45.8768153,85.94086535
1069,0,1,0,0,0,0,1,0,1,1,0,1,45.88492815,85.9489782
533,0,0,1,0,0,0,0,1,0,1,0,1,48.24707373,85.95441495
1624,0,1,1,0,0,1,0,1,1,0,0,0,45.89074429,85.95479435
3392,1,1,0,1,0,1,0,0,0,0,0,0,48.24791553,85.95525676
1580,0,1,1,0,0,0,1,0,1,1,0,0,45.89639704,85.9604471
345,0,0,0,1,0,1,0,1,1,0,0,1,45.90855286,85.97260291
848,0,0,1,1,0,1,0,1,0,0,0,0,48.27294906,85.98029029
628,0,0,1,0,0,1,1,1,0,1,0,0,45.92170923,85.98575928
2467,1,0,0,1,1,0,1,0,0,0,1,1,43.56858714,85.98934602
834,0,0,1,1,0,1,0,0,0,0,1,0,48.28321735,85.99055858
355,0,0,0,1,0,1,1,0,0,0,1,1,45.9301701,85.99422016
49,0,0,0,0,0,0,1,1,0,0,0,1,50.66105509,86.01168749
840,0,0,1,1,0,1,0,0,1,0,0,0,48.31627262,86.02361385
836,0,0,1,1,0,1,0,0,0,1,0,0,48.32635781,86.03369904
330,0,0,0,1,0,1,0,0,1,0,1,0,48.32949086,86.03683209
104,0,0,0,0,0,1,1,0,1,0,0,0,50.69900036,86.04963276
1046,0,1,0,0,0,0,0,1,0,1,1,0,48.34298066,86.05032188
1683,0,1,1,0,1,0,0,1,0,0,1,1,43.63071445,86.05147333
3489,1,1,0,1,1,0,1,0,0,0,0,1,43.63140525,86.05216413
326,0,0,0,1,0,1,0,0,0,1,1,0,48.3454018,86.05274303
2352,1,0,0,1,0,0,1,1,0,0,0,0,48.37123656,86.07857779
107,0,0,0,0,0,1,1,0,1,0,1,1,46.01713217,86.08118222
1140,0,1,0,0,0,1,1,1,0,1,0,0,46.02126219,86.08531224
1316,0,1,0,1,0,0,1,0,0,1,0,0,48.37998496,86.08732619
1457,0,1,0,1,1,0,1,1,0,0,0,1,43.67016506,86.09092394
1937,0,1,1,1,1,0,0,1,0,0,0,1,43.67158013,86.09233901
2385,1,0,0,1,0,1,0,1,0,0,0,1,46.04516728,86.10921733
2824,1,0,1,1,0,0,0,0,1,0,0,0,48.40257147,86.1099127
2648,1,0,1,0,0,1,0,1,1,0,0,0,46.04861289,86.11266295
279,0,0,0,1,0,0,0,1,0,1,1,1,46.05819918,86.12224924
3344,1,1,0,1,0,0,0,1,0,0,0,0,48.42305471,86.13039593
945,0,0,1,1,1,0,1,1,0,0,0,1,43.71047508,86.13123396
2090,1,0,0,0,0,0,1,0,1,0,1,0,48.42539011,86.13273134
538,0,0,1,0,0,0,0,1,1,0,1,0,48.4259097,86.13325093
2604,1,0,1,0,0,0,1,0,1,1,0,0,46.07320197,86.13725203
90,0,0,0,0,0,1,0,1,1,0,1,0,48.43029496,86.13763619
2098,1,0,0,0,0,0,1,1,0,0,1,0,48.43529874,86.14263997
588,0,0,1,0,0,1,0,0,1,1,0,0,48.44011632,86.14745754
2140,1,0,0,0,0,1,0,1,1,1,0,0,46.08640722,86.15045727
3219,1,1,0,0,1,0,0,1,0,0,1,1,43.7422762,86.16303508
2707,1,0,1,0,1,0,0,1,0,0,1,1,43.75655013,86.17730901
3249,1,1,0,0,1,0,1,1,0,0,0,1,43.76618623,86.18694511
1558,0,1,1,0,0,0,0,1,0,1,1,0,46.12468852,86.18873857
557,0,0,1,0,0,0,1,0,1,1,0,1,46.12489474,86.18894479
76,0,0,0,0,0,1,0,0,1,1,0,0,50.8419637,86.1925961
285,0,0,0,1,0,0,0,1,1,1,0,1,46.13426573,86.19831578
1384,0,1,0,1,0,1,1,0,1,0,0,0,46.1408676,86.20491766
1800,0,1,1,1,0,0,0,0,1,0,0,0,48.49775827,86.20509949
1053,0,1,0,0,0,0,0,1,1,1,0,1,46.14205304,86.20610309
526,0,0,1,0,0,0,0,0,1,1,1,0,48.50055685,86.20789808
92,0,0,0,0,0,1,0,1,1,1,0,0,48.50425749,86.21159872
348,0,0,0,1,0,1,0,1,1,1,0,0,46.14799333,86.21204339
691,0,0,1,0,1,0,1,1,0,0,1,1,43.7970635,86.21782238
1427,0,1,0,1,1,0,0,1,0,0,1,1,43.797982,86.21874088
364,0,0,0,1,0,1,1,0,1,1,0,0,46.16190988,86.22595993
372,0,0,0,1,0,1,1,1,0,1,0,0,46.17301813,86.23706818
3680,1,1,1,0,0,1,1,0,0,0,0,0,46.17645245,86.24050251
2134,1,0,0,0,0,1,0,1,0,1,1,0,46.19069962,86.25474967
3153,1,1,0,0,0,1,0,1,0,0,0,1,46.19444406,86.25849412
856,0,0,1,1,0,1,0,1,1,0,0,0,46.19521757,86.25926763
3089,1,1,0,0,0,0,0,1,0,0,0,1,48.56206028,86.26940151
1872,0,1,1,1,0,1,0,1,0,0,0,0,46.21218349,86.27623354
2322,1,0,0,1,0,0,0,1,0,0,1,0,48.57844409,86.28578532
1604,0,1,1,0,0,1,0,0,0,1,0,0,48.58836222,86.29570345
1129,0,1,0,0,0,1,1,0,1,0,0,1,46.23846885,86.3025189
1289,0,1,0,1,0,0,0,0,1,0,0,1,48.61200098,86.31934221
2313,1,0,0,1,0,0,0,0,1,0,0,1,48.61635217,86.32369339
1203,0,1,0,0,1,0,1,1,0,0,1,1,43.91092988,86.33168876
1808,0,1,1,1,0,0,0,1,0,0,0,0,48.62521874,86.33255997
1094,0,1,0,0,0,1,0,0,0,1,1,0,48.62769369,86.33503492
3729,1,1,1,0,1,0,0,1,0,0,0,1,43.91493702,86.3356959
2737,1,0,1,0,1,0,1,1,0,0,0,1,43.91883705,86.33959593
3108,1,1,0,0,0,0,1,0,0,1,0,0,48.63321217,86.3405534
3082,1,1,0,0,0,0,0,0,1,0,1,0,48.64065209,86.34799332
2227,1,0,0,0,1,0,1,1,0,0,1,1,43.92796913,86.34872801
2161,1,0,0,0,0,1,1,1,0,0,0,1,46.2879299,86.35197996
2392,1,0,0,1,0,1,0,1,1,0,0,0,46.28994775,86.3539978
3600,1,1,1,0,0,0,0,1,0,0,0,0,48.66315325,86.37049447
361,0,0,0,1,0,1,1,0,1,0,0,1,46.32497656,86.38902661
810,0,0,1,1,0,0,1,0,1,0,1,0,46.33185231,86.39590236
2097,1,0,0,0,0,0,1,1,0,0,0,1,48.69027697,86.39761819
435,0,0,0,1,1,0,1,1,0,0,1,1,43.97858474,86.39934362
2337,1,0,0,1,0,0,1,0,0,0,0,1,48.69771505,86.40505628
1713,0,1,1,0,1,0,1,1,0,0,0,1,43.99422747,86.41498635
2832,1,0,1,1,0,0,0,1,0,0,0,0,48.72034821,86.42768943
1888,0,1,1,1,0,1,1,0,0,0,0,0,46.36677419,86.43082424
2061,1,0,0,0,0,0,0,0,1,1,0,1,48.72649454,86.43383577
113,0,0,0,0,0,1,1,1,0,0,0,1,48.72902489,86.43636611
589,0,0,1,0,0,1,0,0,1,1,0,1,46.37620317,86.44025322
1602,0,1,1,0,0,1,0,0,0,0,1,0,48.73294455,86.44028578
3473,1,1,0,1,1,0,0,1,0,0,0,1,44.02160842,86.4423673
3368,1,1,0,1,0,0,1,0,1,0,0,0,46.38243288,86.44648293
2059,1,0,0,0,0,0,0,0,1,0,1,1,48.74458022,86.45192144
3235,1,1,0,0,1,0,1,0,0,0,1,1,44.03311131,86.45387019
786,0,0,1,1,0,0,0,1,0,0,1,0,48.7492344,86.45657562
2150,1,0,0,0,0,1,1,0,0,1,1,0,46.39481719,86.45886724
2085,1,0,0,0,0,0,1,0,0,1,0,1,48.7532299,86.46057112
1545,0,1,1,0,0,0,0,0,1,0,0,1,48.75672923,86.46407046
3154,1,1,0,0,0,1,0,1,0,0,1,0,46.40387423,86.46792428
2912,1,0,1,1,0,1,1,0,0,0,0,0,46.41025923,86.47430928
620,0,0,1,0,0,1,1,0,1,1,0,0,46.41820569,86.48225574
1308,0,1,0,1,0,0,0,1,1,1,0,0,46.41964977,86.48369982
115,0,0,0,0,0,1,1,1,0,0,1,1,46.4216852,86.48573525
1609,0,1,1,0,0,1,0,0,1,0,0,1,46.42472074,86.48877079
2601,1,0,1,0,0,0,1,0,1,0,0,1,46.43092576,86.49497582
3120,1,1,0,0,0,0,1,1,0,0,0,0,48.78764349,86.49498472
2612,1,0,1,0,0,0,1,1,0,1,0,0,46.43919372,86.50324378
812,0,0,1,1,0,0,1,0,1,1,0,0,46.46805141,86.53210146
551,0,0,1,0,0,0,1,0,0,1,1,1,46.47179598,86.53584603
2577,1,0,1,0,0,0,0,1,0,0,0,1,48.83196938,86.5393106
2569,1,0,1,0,0,0,0,0,1,0,0,1,48.83226263,86.53960386
2608,1,0,1,0,0,0,1,1,0,0,0,0,48.83356869,86.54090991
2578,1,0,1,0,0,0,0,1,0,0,1,0,48.83548749,86.54282872
2565,1,0,1,0,0,0,0,0,0,1,0,1,48.83689889,86.54424012
1328,0,1,0,1,0,0,1,1,0,0,0,0,48.8424573,86.54979853
3093,1,1,0,0,0,0,0,1,0,1,0,1,46.48630831,86.55035836
782,0,0,1,1,0,0,0,0,1,1,1,0,46.4908728,86.55492285
267,0,0,0,1,0,0,0,0,1,0,1,1,48.85061666,86.55795789
2481,1,0,0,1,1,0,1,1,0,0,0,1,44.14089228,86.56165116
2644,1,0,1,0,0,1,0,1,0,1,0,0,46.49913025,86.56318031
1285,0,1,0,1,0,0,0,0,0,1,0,1,48.86292622,86.57026744
777,0,0,1,1,0,0,0,0,1,0,0,1,48.87286172,86.58020295
2314,1,0,0,1,0,0,0,0,1,0,1,0,48.87821335,86.58555458
3592,1,1,1,0,0,0,0,0,1,0,0,0,48.88850205,86.59584328
3160,1,1,0,0,0,1,0,1,1,0,0,0,46.53384284,86.59789289
3094,1,1,0,0,0,0,0,1,0,1,1,0,46.5375561,86.60160616
1294,0,1,0,1,0,0,0,0,1,1,1,0,46.54170605,86.6057561
245,0,0,0,0,1,1,1,1,0,1,0,1,44.18963603,86.61039491
542,0,0,1,0,0,0,0,1,1,1,1,0,46.54695597,86.61100602
852,0,0,1,1,0,1,0,1,0,1,0,0,46.56767433,86.63172438
2574,1,0,1,0,0,0,0,0,1,1,1,0,46.57141334,86.6354634
2636,1,0,1,0,0,1,0,0,1,1,0,0,46.58330566,86.64735572
339,0,0,0,1,0,1,0,1,0,0,1,1,46.60119056,86.66524062
2388,1,0,0,1,0,1,0,1,0,1,0,0,46.61441221,86.67846226
237,0,0,0,0,1,1,1,0,1,1,0,1,44.25976875,86.68052763
1313,0,1,0,1,0,0,1,0,0,0,0,1,48.97603297,86.68337419
1074,0,1,0,0,0,0,1,1,0,0,1,0,48.9791986,86.68653983
587,0,0,1,0,0,1,0,0,1,0,1,1,46.63254957,86.69659962
3097,1,1,0,0,0,0,0,1,1,0,0,1,46.6364984,86.70054845
3106,1,1,0,0,0,0,1,0,0,0,1,0,48.99515252,86.70249375
1290,0,1,0,1,0,0,0,0,1,0,1,0,48.99773871,86.70507993
612,0,0,1,0,0,1,1,0,0,1,0,0,49.00718249,86.71452372
1062,0,1,0,0,0,0,1,0,0,1,1,0,49.00778093,86.71512215
2657,1,0,1,0,0,1,1,0,0,0,0,1,46.66387197,86.72792203
1130,0,1,0,0,0,1,1,0,1,0,1,0,46.66436795,86.728418
1364,0,1,0,1,0,1,0,1,0,1,0,0,46.66915614,86.73320619
2596,1,0,1,0,0,0,1,0,0,1,0,0,49.02689165,86.73423288
346,0,0,0,1,0,1,0,1,1,0,1,0,46.67540278,86.73945284
3336,1,1,0,1,0,0,0,0,1,0,0,0,49.04046235,86.74780358
118,0,0,0,0,0,1,1,1,0,1,1,0,46.69038333,86.75443338
824,0,0,1,1,0,0,1,1,1,0,0,0,46.69254249,86.75659254
3715,1,1,1,0,1,0,0,0,0,0,1,1,44.33863341,86.75939229
2947,1,0,1,1,1,0,0,0,0,0,1,1,44.33876872,86.7595276
3459,1,1,0,1,1,0,0,0,0,0,1,1,44.34100721,86.76176609
1923,0,1,1,1,1,0,0,0,0,0,1,1,44.34344564,86.76420452
122,0,0,0,0,0,1,1,1,1,0,1,0,46.70531954,86.7693696
221,0,0,0,0,1,1,0,1,1,1,0,1,44.36185819,86.78261707
3616,1,1,1,0,0,0,1,0,0,0,0,0,49.08283874,86.79017996
570,0,0,1,0,0,0,1,1,1,0,1,0,46.73649874,86.80054879
2588,1,0,1,0,0,0,0,1,1,1,0,0,46.74639357,86.81044362
3969,1,1,1,1,1,0,0,0,0,0,0,1,44.39466525,86.81542413
850,0,0,1,1,0,1,0,1,0,0,1,0,46.78962334,86.8536734
2856,1,0,1,1,0,0,1,0,1,0,0,0,46.79220289,86.85625295
269,0,0,0,1,0,0,0,0,1,1,0,1,49.15655735,86.86389858
1144,0,1,0,0,0,1,1,1,1,0,0,0,46.80166169,86.86571174
103,0,0,0,0,0,1,1,0,0,1,1,1,46.80213605,86.8661861
2573,1,0,1,0,0,0,0,0,1,1,0,1,46.80717944,86.8712295
293,0,0,0,1,0,0,1,0,0,1,0,1,49.16794105,86.87528228
2310,1,0,0,1,0,0,0,0,0,1,1,0,49.17140814,86.87874937
1314,0,1,0,1,0,0,1,0,0,0,1,0,49.17409515,86.88143638
3332,1,1,0,1,0,0,0,0,0,1,0,0,49.1789495,86.88629073
2642,1,0,1,0,0,1,0,1,0,0,1,0,46.82314743,86.88719748
51,0,0,0,0,0,0,1,1,0,0,1,1,49.18688258,86.89422381
2896,1,0,1,1,0,1,0,1,0,0,0,0,46.83492218,86.89897223
2078,1,0,0,0,0,0,0,1,1,1,1,0,46.84505412,86.90910417
295,0,0,0,1,0,0,1,0,0,1,1,1,46.88882826,86.95287832
2377,1,0,0,1,0,1,0,0,1,0,0,1,46.89194774,86.9559978
3588,1,1,1,0,0,0,0,0,0,1,0,0,49.25132056,86.95866178
582,0,0,1,0,0,1,0,0,0,1,1,0,49.26281239,86.97015362
2836,1,0,1,1,0,0,0,1,0,1,0,0,46.91097694,86.975027
569,0,0,1,0,0,0,1,1,1,0,0,1,46.92665772,86.99070778
1541,0,1,1,0,0,0,0,0,0,1,0,1,49.28648678,86.99382801
1031,0,1,0,0,0,0,0,0,0,1,1,1,49.29397213,87.00131336
94,0,0,0,0,0,1,0,1,1,1,1,0,46.94595648,87.01000653
2566,1,0,1,0,0,0,0,0,0,1,1,0,49.30446315,87.01180438
604,0,0,1,0,0,1,0,1,1,1,0,0,46.96565036,87.02970041
527,0,0,1,0,0,0,0,0,1,1,1,1,46.96600656,87.03005661
1301,0,1,0,1,0,0,0,1,0,1,0,1,46.96628126,87.03033132
2123,1,0,0,0,0,1,0,0,1,0,1,1,46.99121381,87.05526387
598,0,0,1,0,0,1,0,1,0,1,1,0,46.99159203,87.05564209
1812,0,1,1,1,0,0,0,1,0,1,0,0,46.99606627,87.06011632
1620,0,1,1,0,0,1,0,1,0,1,0,0,47.00317596,87.06722601
2119,1,0,0,0,0,1,0,0,0,1,1,1,47.01668359,87.08073364
771,0,0,1,1,0,0,0,0,0,0,1,1,49.38793047,87.0952717
2105,1,0,0,0,0,0,1,1,1,0,0,1,47.0454516,87.10950165
2307,1,0,0,1,0,0,0,0,0,0,1,1,49.40439342,87.11173465
2326,1,0,0,1,0,0,0,1,0,1,1,0,47.04988047,87.11393052
3075,1,1,0,0,0,0,0,0,0,0,1,1,49.40713687,87.1144781
2586,1,0,1,0,0,0,0,1,1,0,1,0,47.05479688,87.11884693
376,0,0,0,1,0,1,1,1,1,0,0,0,47.0594088,87.12345885
2582,1,0,1,0,0,0,0,1,0,1,1,0,47.06082093,87.12487099
1077,0,1,0,0,0,0,1,1,0,1,0,1,47.0728448,87.13689486
1618,0,1,1,0,0,1,0,1,0,0,1,0,47.07334752,87.13739758
1324,0,1,0,1,0,0,1,0,1,1,0,0,47.08767604,87.15172609
2416,1,0,0,1,0,1,1,1,0,0,0,0,47.09841393,87.16246398
618,0,0,1,0,0,1,1,0,1,0,1,0,47.10245803,87.16650808
1562,0,1,1,0,0,0,0,1,1,0,1,0,47.10840359,87.17245364
2131,1,0,0,0,0,1,0,1,0,0,1,1,47.10863432,87.17268437
189,0,0,0,0,1,0,1,1,1,1,0,1,44.7629363,87.18369518
2664,1,0,1,0,0,1,1,0,1,0,0,0,47.12085797,87.18490802
774,0,0,1,1,0,0,0,0,0,1,1,0,49.48581527,87.1931565
294,0,0,0,1,0,0,1,0,0,1,1,0,49.48632636,87.19366759
370,0,0,0,1,0,1,1,1,0,0,1,0,47.14086233,87.20491238
2153,1,0,0,0,0,1,1,0,1,0,0,1,47.14589008,87.20994013
872,0,0,1,1,0,1,1,0,1,0,0,0,47.14660345,87.21065351
2401,1,0,0,1,0,1,1,0,0,0,0,1,47.14776923,87.21181929
2147,1,0,0,0,0,1,1,0,0,0,1,1,47.14786801,87.21191807
105,0,0,0,0,0,1,1,0,1,0,0,1,49.50470317,87.21204439
2641,1,0,1,0,0,1,0,1,0,0,0,1,47.14900415,87.2130542
327,0,0,0,1,0,1,0,0,0,1,1,1,47.15110422,87.21515427
2329,1,0,0,1,0,0,0,1,1,0,0,1,47.15164011,87.21569016
3141,1,1,0,0,0,1,0,0,0,1,0,1,47.15413531,87.21818537
3169,1,1,0,0,0,1,1,0,0,0,0,1,47.15735503,87.22140509
2373,1,0,0,1,0,1,0,0,0,1,0,1,47.17047104,87.23452109
837,0,0,1,1,0,1,0,0,0,1,0,1,47.17336772,87.23741778
1539,0,1,1,0,0,0,0,0,0,0,1,1,49.53707293,87.24441415
1353,0,1,0,1,0,1,0,0,1,0,0,1,47.18901678,87.25306684
2125,1,0,0,0,0,1,0,0,1,1,0,1,47.19026629,87.25431634
2629,1,0,1,0,0,1,0,0,0,1,0,1,47.19258683,87.25663688
2137,1,0,0,0,0,1,0,1,1,0,0,1,47.19480824,87.2588583
3585,1,1,1,0,0,0,0,0,0,0,0,1,49.55858581,87.26592704
841,0,0,1,1,0,1,0,0,1,0,0,1,47.20365381,87.26770387
1066,0,1,0,0,0,0,1,0,1,0,1,0,49.56175768,87.2690989
1392,0,1,0,1,0,1,1,1,0,0,0,0,47.21000322,87.27405328
101,0,0,0,0,0,1,1,0,0,1,0,1,49.57425792,87.28159915
602,0,0,1,0,0,1,0,1,1,0,1,0,47.22587961,87.28992966
523,0,0,1,0,0,0,0,0,1,0,1,1,49.58693131,87.29427253
1832,0,1,1,1,0,0,1,0,1,0,0,0,47.23622338,87.30027343
333,0,0,0,1,0,1,0,0,1,1,0,1,47.23724611,87.30129616
1349,0,1,0,1,0,1,0,0,0,1,0,1,47.24315881,87.30720886
2817,1,0,1,1,0,0,0,0,0,0,0,1,49.60096624,87.30830747
1361,0,1,0,1,0,1,0,1,0,0,0,1,47.24510852,87.30915858
357,0,0,0,1,0,1,1,0,0,1,0,1,47.24850302,87.31255308
2563,1,0,1,0,0,0,0,0,0,0,1,1,49.60584921,87.31319044
1377,0,1,0,1,0,1,1,0,0,0,0,1,47.25217155,87.3162216
866,0,0,1,1,0,1,1,0,0,0,1,0,47.25637475,87.3204248
3329,1,1,0,1,0,0,0,0,0,0,0,1,49.61807416,87.32541539
2881,1,0,1,1,0,1,0,0,0,0,0,1,47.26295134,87.32700139
286,0,0,0,1,0,0,0,1,1,1,1,0,47.26340377,87.32745382
1107,0,1,0,0,0,1,0,1,0,0,1,1,47.26386876,87.32791881
369,0,0,0,1,0,1,1,1,0,0,0,1,47.26632132,87.33037137
2627,1,0,1,0,0,1,0,0,0,0,1,1,47.26692875,87.3309788
2371,1,0,0,1,0,1,0,0,0,0,1,1,47.27045811,87.33450816
1347,0,1,0,1,0,1,0,0,0,0,1,1,47.27203879,87.33608884
3139,1,1,0,0,0,1,0,0,0,0,1,1,47.27818327,87.34223333
835,0,0,1,1,0,1,0,0,0,0,1,1,47.2903195,87.35436955
2101,1,0,0,0,0,0,1,1,0,1,0,1,47.29706994,87.36112
1362,0,1,0,1,0,1,0,1,0,0,1,0,47.30811022,87.37216027
2402,1,0,0,1,0,1,1,0,0,0,1,0,47.30929633,87.37334638
1546,0,1,1,0,0,0,0,0,1,0,1,0,49.66799664,87.37533787
341,0,0,0,1,0,1,0,1,0,1,0,1,47.32869957,87.39274962
1054,0,1,0,0,0,0,0,1,1,1,1,0,47.33473094,87.39878099
1095,0,1,0,0,0,1,0,0,0,1,1,1,47.33503023,87.39908028
2106,1,0,0,0,0,0,1,1,1,0,1,0,47.33586609,87.39991614
2330,1,0,0,1,0,0,0,1,1,0,1,0,47.3361334,87.40018346
2133,1,0,0,0,0,1,0,1,0,1,0,1,47.34096422,87.40501428
796,0,0,1,1,0,0,0,1,1,1,0,0,47.34216188,87.40621194
632,0,0,1,0,0,1,1,1,1,0,0,0,47.34309231,87.40714237
820,0,0,1,1,0,0,1,1,0,1,0,0,47.34408781,87.40813786
1283,0,1,0,1,0,0,0,0,0,0,1,1,49.70875385,87.41609508
1633,0,1,1,0,0,1,1,0,0,0,0,1,47.35606986,87.42011991
1102,0,1,0,0,0,1,0,0,1,1,1,0,47.35933485,87.4233849
1605,0,1,1,0,0,1,0,0,0,1,0,1,47.36602146,87.43007151
865,0,0,1,1,0,1,1,0,0,0,0,1,47.37067387,87.43472393
1793,0,1,1,1,0,0,0,0,0,0,0,1,49.72872462,87.43606585
3649,1,1,1,0,0,1,0,0,0,0,0,1,47.37622101,87.44027106
1617,0,1,1,0,0,1,0,1,0,0,0,1,47.38180285,87.4458529
1857,0,1,1,1,0,1,0,0,0,0,0,1,47.38628097,87.45033102
1561,0,1,1,0,0,0,0,1,1,0,0,1,47.40569923,87.46974929
3128,1,1,0,0,0,0,1,1,1,0,0,0,47.41117903,87.47522908
1137,0,1,0,0,0,1,1,1,0,0,0,1,47.41631007,87.48036012
1101,0,1,0,0,0,1,0,0,1,1,0,1,47.41774856,87.48179861
547,0,0,1,0,0,0,1,0,0,0,1,1,49.78533038,87.4926716
793,0,0,1,1,0,0,0,1,1,0,0,1,47.43785981,87.50190987
91,0,0,0,0,0,1,0,1,1,0,1,1,47.44712003,87.51117008
2162,1,0,0,0,0,1,1,1,0,0,1,0,47.45232389,87.51637394
1603,0,1,1,0,0,1,0,0,0,0,1,1,47.45474436,87.51879441
309,0,0,0,1,0,0,1,1,0,1,0,1,47.46197534,87.5260254
1125,0,1,0,0,0,1,1,0,0,1,0,1,47.46607014,87.53012019
188,0,0,0,0,1,0,1,1,1,1,0,0,47.47382808,87.53787814
1592,0,1,1,0,0,0,1,1,1,0,0,0,47.48832798,87.55237803
415,0,0,0,1,1,0,0,1,1,1,1,1,42.77666247,87.55413017
2164,1,0,0,0,0,1,1,1,0,1,0,0,47.49597015,87.5600202
849,0,0,1,1,0,1,0,1,0,0,0,1,47.50183323,87.56588328
116,0,0,0,0,0,1,1,1,0,1,0,0,49.86510049,87.57244172
2311,1,0,0,1,0,0,0,0,0,1,1,1,47.50886537,87.57291543
1557,0,1,1,0,0,0,0,1,0,1,0,1,47.51864272,87.58269277
611,0,0,1,0,0,1,1,0,0,0,1,1,47.5193753,87.58342536
595,0,0,1,0,0,1,0,1,0,0,1,1,47.5235046,87.58755466
2168,1,0,0,0,0,1,1,1,1,0,0,0,47.53708413,87.60113419
625,0,0,1,0,0,1,1,1,0,0,0,1,47.54836565,87.61241571
108,0,0,0,0,0,1,1,0,1,1,0,0,49.90800454,87.61534577
617,0,0,1,0,0,1,1,0,1,0,0,1,47.55151022,87.61556028
3604,1,1,1,0,0,0,0,1,0,1,0,0,47.56133775,87.6253878
3114,1,1,0,0,0,0,1,0,1,0,1,0,47.56244387,87.62649392
519,0,0,1,0,0,0,0,0,0,1,1,1,49.93471856,87.64205979
313,0,0,0,1,0,0,1,1,1,0,0,1,47.58458854,87.64863859
597,0,0,1,0,0,1,0,1,0,1,0,1,47.5924771,87.65652715
3620,1,1,1,0,0,0,1,0,0,1,0,0,47.59252831,87.65657836
2102,1,0,0,0,0,0,1,1,0,1,1,0,47.59254048,87.65659053
583,0,0,1,0,0,1,0,0,0,1,1,1,47.59440905,87.6584591
3348,1,1,0,1,0,0,0,1,0,1,0,0,47.60200451,87.66605456
2317,1,0,0,1,0,0,0,0,1,1,0,1,47.60994436,87.67399441
1306,0,1,0,1,0,0,0,1,1,0,1,0,47.61682698,87.68087704
1332,0,1,0,1,0,0,1,1,0,1,0,0,47.62163132,87.68568137
1305,0,1,0,1,0,0,0,1,1,0,0,1,47.62808116,87.69213121
249,0,0,0,0,1,1,1,1,1,0,0,1,45.27587244,87.69663132
789,0,0,1,1,0,0,0,1,0,1,0,1,47.63519079,87.69924084
2345,1,0,0,1,0,0,1,0,1,0,0,1,47.65324352,87.71729358
334,0,0,0,1,0,1,0,0,1,1,1,0,47.65770778,87.72175783
3109,1,1,0,0,0,0,1,0,0,1,0,1,47.66426084,87.72831089
794,0,0,1,1,0,0,0,1,1,0,1,0,47.6925466,87.75659665
3393,1,1,0,1,0,1,0,0,0,0,0,1,47.72559449,87.78964455
1679,0,1,1,0,1,0,0,0,1,1,1,1,43.02161432,87.79908203
57,0,0,0,0,0,0,1,1,1,0,0,1,50.10179632,87.80913755
2672,1,0,1,0,0,1,1,1,0,0,0,0,47.81339685,87.8774469
2315,1,0,0,1,0,0,0,0,1,0,1,1,47.82129009,87.88534014
3424,1,1,0,1,0,1,1,0,0,0,0,0,47.84153502,87.90558507
79,0,0,0,0,0,1,0,0,1,1,1,1,47.84591067,87.90996072
1138,0,1,0,0,0,1,1,1,0,0,1,0,47.8597032,87.92375326
252,0,0,0,0,1,1,1,1,1,1,0,0,45.51983681,87.94059569
87,0,0,0,0,0,1,0,1,0,1,1,1,47.88200029,87.94605034
1078,0,1,0,0,0,0,1,1,0,1,1,0,47.89191658,87.95596663
3664,1,1,1,0,0,1,0,1,0,0,0,0,47.90264658,87.96669663
3586,1,1,1,0,0,0,0,0,0,0,1,0,50.26783464,87.97517587
2094,1,0,0,0,0,0,1,0,1,1,1,0,47.91164171,87.97569176
2818,1,0,1,1,0,0,0,0,0,0,1,0,50.26863029,87.97597151
2348,1,0,0,1,0,0,1,0,1,1,0,0,47.91237475,87.9764248
2093,1,0,0,0,0,0,1,0,1,1,0,1,47.92146502,87.98551507
314,0,0,0,1,0,0,1,1,1,0,1,0,47.92226815,87.9863182
561,0,0,1,0,0,0,1,1,0,0,0,1,50.28191312,87.98925434
2255,1,0,0,0,1,1,0,0,1,1,1,1,43.2145103,87.99197801
3330,1,1,0,1,0,0,0,0,0,0,1,0,50.28875835,87.99609958
1794,0,1,1,1,0,0,0,0,0,0,1,0,50.33084407,88.0381853
2598,1,0,1,0,0,0,1,0,0,1,1,0,47.97568742,88.03973747
3840,1,1,1,1,0,0,0,0,0,0,0,0,50.36964632,88.07698755
790,0,0,1,1,0,0,0,1,0,1,1,0,48.03080033,88.09485038
501,0,0,0,1,1,1,1,1,0,1,0,1,43.33128759,88.1087553
62,0,0,0,0,0,0,1,1,1,1,1,0,48.05515551,88.11920556
2356,1,0,0,1,0,0,1,1,0,1,0,0,48.05762322,88.12167327
1578,0,1,1,0,0,0,1,0,1,0,1,0,48.07325857,88.13730862
3469,1,1,0,1,1,0,0,0,1,1,0,1,43.37077744,88.14824514
