,0,1,2,3,4,5,6,7,8,9,10,AIC,BIC
285,0,0,1,0,0,0,1,1,1,0,1,46.6982,84.40554122
463,0,0,1,1,1,0,0,1,1,1,1,41.98807176,84.40883064
1651,1,1,0,0,1,1,1,0,0,1,1,41.98915108,84.40990996
755,0,1,0,1,1,1,1,0,0,1,1,42.00074286,84.42150174
1557,1,1,0,0,0,0,1,0,1,0,1,46.71563475,84.42297597
1302,1,0,1,0,0,0,1,0,1,1,0,46.72075584,84.42809707
541,0,1,0,0,0,0,1,1,1,0,1,46.76332711,84.47066834
757,0,1,0,1,1,1,1,0,1,0,1,42.07571209,84.49647097
1653,1,1,0,0,1,1,1,0,1,0,1,42.07976387,84.50052275
487,0,0,1,1,1,1,0,0,1,1,1,42.09146059,84.51221947
1738,1,1,0,1,1,0,0,1,0,1,0,44.45443248,84.51848254
379,0,0,1,0,1,1,1,1,0,1,1,42.10514347,84.52590235
1627,1,1,0,0,1,0,1,1,0,1,1,42.10988402,84.5306429
1308,1,0,1,0,0,0,1,1,1,0,0,46.8243549,84.53169613
1239,1,0,0,1,1,0,1,0,1,1,1,42.11620496,84.53696384
367,0,0,1,0,1,1,0,1,1,1,1,42.12512462,84.5458835
1491,1,0,1,1,1,0,1,0,0,1,1,42.15044594,84.57120482
1371,1,0,1,0,1,0,1,1,0,1,1,42.16341593,84.58417481
885,0,1,1,0,1,1,1,0,1,0,1,42.1687932,84.58955208
253,0,0,0,1,1,1,1,1,1,0,1,42.17558722,84.5963461
423,0,0,1,1,0,1,0,0,1,1,1,44.53357675,84.5976268
239,0,0,0,1,1,1,0,1,1,1,1,42.19050256,84.61126145
270,0,0,1,0,0,0,0,1,1,1,0,49.26081835,84.61145075
1639,1,1,0,0,1,1,0,0,1,1,1,42.19318011,84.61393899
1269,1,0,0,1,1,1,1,0,1,0,1,42.19558597,84.61634485
637,0,1,0,0,1,1,1,1,1,0,1,42.19581853,84.61657741
920,0,1,1,1,0,0,1,1,0,0,0,46.91237317,84.6197144
1765,1,1,0,1,1,1,0,0,1,0,1,42.19901717,84.61977605
1479,1,0,1,1,1,0,0,0,1,1,1,42.19951681,84.62027569
1875,1,1,1,0,1,0,1,0,0,1,1,42.20031226,84.62107114
1325,1,0,1,0,0,1,0,1,1,0,1,44.5688233,84.63287335
1893,1,1,1,0,1,1,0,0,1,0,1,42.21391268,84.63467156
1389,1,0,1,0,1,1,0,1,1,0,1,42.21591182,84.63667071
1507,1,0,1,1,1,1,0,0,0,1,1,42.23458903,84.65534791
1359,1,0,1,0,1,0,0,1,1,1,1,42.23600579,84.65676467
1645,1,1,0,0,1,1,0,1,1,0,1,42.23723711,84.65799599
906,0,1,1,1,0,0,0,1,0,1,0,46.95444037,84.6617816
1485,1,0,1,1,1,0,0,1,1,0,1,42.24137691,84.66213579
1749,1,1,0,1,1,0,1,0,1,0,1,42.25874741,84.67950629
749,0,1,0,1,1,1,0,1,1,0,1,42.26454043,84.68529931
883,0,1,1,0,1,1,1,0,0,1,1,42.27409176,84.69485064
501,0,0,1,1,1,1,1,0,1,0,1,42.27647799,84.69723687
807,0,1,1,0,0,1,0,0,1,1,1,44.64560044,84.7096505
1862,1,1,1,0,1,0,0,0,1,1,0,44.64592684,84.70997689
889,0,1,1,0,1,1,1,1,0,0,1,42.3050884,84.72584728
1484,1,0,1,1,1,0,0,1,1,0,0,44.66278654,84.7268366
1425,1,0,1,1,0,0,1,0,0,0,1,47.02282035,84.73016158
1071,1,0,0,0,0,1,0,1,1,1,1,44.67184143,84.73589148
1866,1,1,1,0,1,0,0,1,0,1,0,44.67575588,84.73980594
1894,1,1,1,0,1,1,0,0,1,1,0,42.32136571,84.7421246
995,0,1,1,1,1,1,0,0,0,1,1,42.32842137,84.74918025
981,0,1,1,1,1,0,1,0,1,0,1,42.33431682,84.7550757
1383,1,0,1,0,1,1,0,0,1,1,1,42.34469019,84.76544907
1891,1,1,1,0,1,1,0,0,0,1,1,42.35593878,84.77669766
1319,1,0,1,0,0,1,0,0,1,1,1,44.71535903,84.77940908
1358,1,0,1,0,1,0,0,1,1,1,0,44.71618436,84.78023441
970,0,1,1,1,1,0,0,1,0,1,0,44.71811664,84.78216669
877,0,1,1,0,1,1,0,1,1,0,1,42.37254621,84.79330509
1509,1,0,1,1,1,1,0,0,1,0,1,42.38228701,84.80304589
1397,1,0,1,0,1,1,1,0,1,0,1,42.38546218,84.80622106
61,0,0,0,0,0,1,1,1,1,0,1,47.10196618,84.80930741
733,0,1,0,1,1,0,1,1,1,0,1,42.3915727,84.81233158
1868,1,1,1,0,1,0,0,1,1,0,0,44.75093216,84.81498221
247,0,0,0,1,1,1,1,0,1,1,1,42.39457666,84.81533554
1629,1,1,0,0,1,0,1,1,1,0,1,42.39905154,84.81981042
47,0,0,0,0,0,1,0,1,1,1,1,47.12199243,84.82933366
1877,1,1,1,0,1,0,1,0,1,0,1,42.41204623,84.83280511
1267,1,0,0,1,1,1,1,0,0,1,1,42.42174005,84.84249893
1149,1,0,0,0,1,1,1,1,1,0,1,42.42911875,84.84987763
727,0,1,0,1,1,0,1,0,1,1,1,42.45104936,84.87180824
967,0,1,1,1,1,0,0,0,1,1,1,42.45130004,84.87205892
1989,1,1,1,1,1,0,0,0,1,0,1,42.45388095,84.87463983
1828,1,1,1,0,0,1,0,0,1,0,0,47.1787692,84.88611043
1143,1,0,0,0,1,1,1,0,1,1,1,42.46806276,84.88882164
966,0,1,1,1,1,0,0,0,1,1,0,44.82915561,84.89320566
846,0,1,1,0,1,0,0,1,1,1,0,44.83343665,84.8974867
1274,1,0,0,1,1,1,1,1,0,1,0,42.49137526,84.91213414
477,0,0,1,1,1,0,1,1,1,0,1,42.49925564,84.92001452
623,0,1,0,0,1,1,0,1,1,1,1,42.50195482,84.9227137
1261,1,0,0,1,1,1,0,1,1,0,1,42.50419395,84.92495283
1373,1,0,1,0,1,0,1,1,1,0,1,42.52755097,84.94830985
1987,1,1,1,1,1,0,0,0,0,1,1,42.53483643,84.95559531
1986,1,1,1,1,1,0,0,0,0,1,0,44.89337041,84.95742047
475,0,0,1,1,1,0,1,1,0,1,1,42.54344596,84.96420484
375,0,0,1,0,1,1,1,0,1,1,1,42.54834728,84.96910616
790,0,1,1,0,0,0,1,0,1,1,0,47.26862488,84.97596611
1513,1,0,1,1,1,1,0,1,0,0,1,42.56717288,84.98793176
1522,1,0,1,1,1,1,1,0,0,1,0,42.56931937,84.99007825
662,0,1,0,1,0,0,1,0,1,1,0,47.28665155,84.99399278
1747,1,1,0,1,1,0,1,0,0,1,1,42.5734331,84.99419198
1740,1,1,0,1,1,0,0,1,1,0,0,44.93112648,84.99517654
143,0,0,0,1,0,0,0,1,1,1,1,47.2961528,85.00349403
2017,1,1,1,1,1,1,0,0,0,0,1,42.58573962,85.0064985
1009,0,1,1,1,1,1,1,0,0,0,1,42.59405005,85.01480893
1001,0,1,1,1,1,1,0,1,0,0,1,42.59748721,85.01824609
1002,0,1,1,1,1,1,0,1,0,1,0,42.59783582,85.0185947
1483,1,0,1,1,1,0,0,1,0,1,1,42.6008703,85.02162918
631,0,1,0,0,1,1,1,0,1,1,1,42.60146651,85.02222539
886,0,1,1,0,1,1,1,0,1,1,0,42.6030404,85.02379928
1398,1,0,1,0,1,1,1,0,1,1,0,42.61076057,85.03151945
762,0,1,0,1,1,1,1,1,0,1,0,42.61437456,85.03513344
1514,1,0,1,1,1,1,0,1,0,1,0,42.61482154,85.03558042
878,0,1,1,0,1,1,0,1,1,1,0,42.61982736,85.04058624
1521,1,0,1,1,1,1,1,0,0,0,1,42.62015823,85.04091711
1763,1,1,0,1,1,1,0,0,0,1,1,42.62264997,85.04340885
1905,1,1,1,0,1,1,1,0,0,0,1,42.62355356,85.04431244
1273,1,0,0,1,1,1,1,1,0,0,1,42.63027559,85.05103447
1643,1,1,0,0,1,1,0,1,0,1,1,42.63371337,85.05447225
1490,1,0,1,1,1,0,1,0,0,1,0,44.99315011,85.05720017
606,0,1,0,0,1,0,1,1,1,1,0,44.99391525,85.0579653
1262,1,0,0,1,1,1,0,1,1,1,0,42.64370108,85.06445996
1897,1,1,1,0,1,1,0,1,0,0,1,42.64380817,85.06456705
1401,1,0,1,0,1,1,1,1,0,0,1,42.6536394,85.07439828
1769,1,1,0,1,1,1,0,1,0,0,1,42.65553556,85.07629444
1390,1,0,1,0,1,1,0,1,1,1,0,42.65699908,85.07775796
1395,1,0,1,0,1,1,1,0,0,1,1,42.66136838,85.08212726
787,0,1,1,0,0,0,1,0,0,1,1,47.37585869,85.08319992
1777,1,1,0,1,1,1,1,0,0,0,1,42.6625206,85.08327948
1180,1,0,0,1,0,0,1,1,1,0,0,47.37667018,85.08401141
1869,1,1,1,0,1,0,0,1,1,0,1,42.66412291,85.08488179
1735,1,1,0,1,1,0,0,0,1,1,1,42.66728602,85.0880449
506,0,0,1,1,1,1,1,1,0,1,0,42.66795726,85.08871614
1615,1,1,0,0,1,0,0,1,1,1,1,42.66983189,85.09059077
505,0,0,1,1,1,1,1,1,0,0,1,42.67086494,85.09162382
494,0,0,1,1,1,1,0,1,1,1,0,42.6765647,85.09732358
1010,0,1,1,1,1,1,1,0,0,1,0,42.67697449,85.09773337
1657,1,1,0,0,1,1,1,1,0,0,1,42.68038427,85.10114315
761,0,1,0,1,1,1,1,1,0,0,1,42.68456588,85.10532476
1734,1,1,0,1,1,0,0,0,1,1,0,45.0436013,85.10765135
1622,1,1,0,0,1,0,1,0,1,1,0,45.04951686,85.11356691
750,0,1,0,1,1,1,0,1,1,1,0,42.69581426,85.11657314
758,0,1,0,1,1,1,1,0,1,1,0,42.70016756,85.12092644
1150,1,0,0,0,1,1,1,1,1,1,0,42.70170945,85.12246833
1482,1,0,1,1,1,0,0,1,0,1,0,45.06009973,85.12414978
1778,1,1,0,1,1,1,1,0,0,1,0,42.70451512,85.125274
1876,1,1,1,0,1,0,1,0,1,0,0,45.0710578,85.13510786
1492,1,0,1,1,1,0,1,0,1,0,0,45.07299618,85.13704623
1366,1,0,1,0,1,0,1,0,1,1,0,45.07363969,85.13768975
1673,1,1,0,1,0,0,0,1,0,0,1,47.43803359,85.14537482
1478,1,0,1,1,1,0,0,0,1,1,0,45.10570259,85.16975265
1770,1,1,0,1,1,1,0,1,0,1,0,42.74962502,85.1703839
470,0,0,1,1,1,0,1,0,1,1,0,45.10692054,85.17097059
978,0,1,1,1,1,0,1,0,0,1,0,45.11300143,85.17705148
2018,1,1,1,1,1,1,0,0,0,1,0,42.75784693,85.17860581
1874,1,1,1,0,1,0,1,0,0,1,0,45.11949446,85.18354451
1402,1,0,1,0,1,1,1,1,0,1,0,42.76281425,85.18357313
1016,0,1,1,1,1,1,1,1,0,0,0,42.76292392,85.1836828
1992,1,1,1,1,1,0,0,1,0,0,0,45.12182385,85.18587391
2020,1,1,1,1,1,1,0,0,1,0,0,42.76757726,85.18833614
2000,1,1,1,1,1,0,1,0,0,0,0,45.12558487,85.18963492
1988,1,1,1,1,1,0,0,0,1,0,0,45.12572033,85.18977038
1516,1,0,1,1,1,1,0,1,1,0,0,42.76924347,85.19000235
1646,1,1,0,0,1,1,0,1,1,1,0,42.77038145,85.19114033
998,0,1,1,1,1,1,0,0,1,1,0,42.77616943,85.19692831
892,0,1,1,0,1,1,1,1,1,0,0,42.77624938,85.19700826
474,0,0,1,1,1,0,1,1,0,1,0,45.13755384,85.20160389
1496,1,0,1,1,1,0,1,1,0,0,0,45.14035619,85.20440625
973,0,1,1,1,1,0,0,1,1,0,1,42.78426705,85.20502593
1230,1,0,0,1,1,0,0,1,1,1,0,45.14287372,85.20692378
980,0,1,1,1,1,0,1,0,1,0,0,45.14472623,85.20877628
502,0,0,1,1,1,1,1,0,1,1,0,42.79180436,85.21256324
1012,0,1,1,1,1,1,1,0,1,0,0,42.79210858,85.21286746
1654,1,1,0,0,1,1,1,0,1,1,0,42.79371125,85.21447013
1510,1,0,1,1,1,1,0,0,1,1,0,42.79396011,85.21471899
2024,1,1,1,1,1,1,0,1,0,0,0,42.79511161,85.21587049
1772,1,1,0,1,1,1,0,1,1,0,0,42.79782472,85.2185836
1906,1,1,1,0,1,1,1,0,0,1,0,42.79817079,85.21892967
1004,0,1,1,1,1,1,0,1,1,0,0,42.79993388,85.22069276
62,0,0,0,0,0,1,1,1,1,1,0,47.51734857,85.22468979
890,0,1,1,0,1,1,1,1,0,1,0,42.80400468,85.22476356
1524,1,0,1,1,1,1,1,0,1,0,0,42.80524638,85.22600526
1449,1,0,1,1,0,1,0,1,0,0,1,45.16243788,85.22648794
1658,1,1,0,0,1,1,1,1,0,1,0,42.80603495,85.22679384
1908,1,1,1,0,1,1,1,0,1,0,0,42.80773816,85.22849704
1370,1,0,1,0,1,0,1,1,0,1,0,45.16810193,85.23215198
508,0,0,1,1,1,1,1,1,1,0,0,42.81143024,85.23218912
254,0,0,0,1,1,1,1,1,1,1,0,42.81491911,85.23567799
2032,1,1,1,1,1,1,1,0,0,0,0,42.8151549,85.23591378
382,0,0,1,0,1,1,1,1,1,1,0,42.81539051,85.23614939
1206,1,0,0,1,0,1,1,0,1,1,0,45.17240099,85.23645104
1898,1,1,1,0,1,1,0,1,0,1,0,42.81600708,85.23676596
1404,1,0,1,0,1,1,1,1,1,0,0,42.81815364,85.23891252
1444,1,0,1,1,0,1,0,0,1,0,0,47.53598928,85.24333051
1270,1,0,0,1,1,1,1,0,1,1,0,42.82347226,85.24423114
813,0,1,1,0,0,1,0,1,1,0,1,45.18051938,85.24456943
1372,1,0,1,0,1,0,1,1,1,0,0,45.18057627,85.24462633
381,0,0,1,0,1,1,1,1,1,0,1,42.8253424,85.24610128
854,0,1,1,0,1,0,1,0,1,1,0,45.18532942,85.24937947
638,0,1,0,0,1,1,1,1,1,1,0,42.84474588,85.26550476
1912,1,1,1,0,1,1,1,1,0,0,0,42.84484124,85.26560012
1528,1,0,1,1,1,1,1,1,0,0,0,42.85075071,85.27150959
858,0,1,1,0,1,0,1,1,0,1,0,45.20874855,85.2727986
1780,1,1,0,1,1,1,1,0,1,0,0,42.85290336,85.27366224
1766,1,1,0,1,1,1,0,0,1,1,0,42.85856884,85.27932772
1417,1,0,1,1,0,0,0,1,0,0,1,47.57476449,85.28210572
764,0,1,0,1,1,1,1,1,1,0,0,42.86389367,85.28465255
158,0,0,0,1,0,0,1,1,1,1,0,47.57978881,85.28713004
1276,1,0,0,1,1,1,1,1,1,0,0,42.86694483,85.28770371
476,0,0,1,1,1,0,1,1,1,0,0,45.22406903,85.28811908
462,0,0,1,1,1,0,0,1,1,1,0,45.22721481,85.29126487
1660,1,1,0,0,1,1,1,1,1,0,0,42.87434539,85.29510427
1367,1,0,1,0,1,0,1,0,1,1,1,42.87552762,85.2962865
1863,1,1,1,0,1,0,0,0,1,1,1,42.88157546,85.30233434
654,0,1,0,1,0,0,0,1,1,1,0,47.59910251,85.30644374
1784,1,1,0,1,1,1,1,1,0,0,0,42.88794197,85.30870085
1051,1,0,0,0,0,0,1,1,0,1,1,47.61041621,85.31775744
1493,1,0,1,1,1,0,1,0,1,0,1,42.8973848,85.31814368
1291,1,0,1,0,0,0,0,1,0,1,1,47.62181735,85.32915857
984,0,1,1,1,1,0,1,1,0,0,0,45.27240498,85.33645503
1748,1,1,0,1,1,0,1,0,1,0,0,45.28330484,85.34735489
303,0,0,1,0,0,1,0,1,1,1,1,45.28690363,85.35095368
1667,1,1,0,1,0,0,0,0,0,1,1,47.6598158,85.36715703
1238,1,0,0,1,1,0,1,0,1,1,0,45.3031089,85.36715895
1623,1,1,0,0,1,0,1,0,1,1,1,42.94955026,85.37030914
350,0,0,1,0,1,0,1,1,1,1,0,45.30818916,85.37223922
732,0,1,0,1,1,0,1,1,1,0,0,45.30897788,85.37302793
1549,1,1,0,0,0,0,0,1,1,0,1,47.66883789,85.37617912
1242,1,0,0,1,1,0,1,1,0,1,0,45.31393391,85.37798396
222,0,0,0,1,1,0,1,1,1,1,0,45.31524838,85.37929843
726,0,1,0,1,1,0,1,0,1,1,0,45.32298991,85.38703996
279,0,0,1,0,0,0,1,0,1,1,1,47.68364538,85.39098661
860,0,1,1,0,1,0,1,1,1,0,0,45.3296773,85.39372735
718,0,1,0,1,1,0,0,1,1,1,0,45.34184405,85.40589411
1746,1,1,0,1,1,0,1,0,0,1,0,45.34353602,85.40758608
1614,1,1,0,0,1,0,0,1,1,1,0,45.34877581,85.41282587
1331,1,0,1,0,0,1,1,0,0,1,1,45.35303835,85.4170884
1118,1,0,0,0,1,0,1,1,1,1,0,45.35956497,85.42361502
1244,1,0,0,1,1,0,1,1,1,0,0,45.36150595,85.42555601
730,0,1,0,1,1,0,1,1,0,1,0,45.36783375,85.4318838
1628,1,1,0,0,1,0,1,1,1,0,0,45.37171632,85.43576638
944,0,1,1,1,0,1,1,0,0,0,0,47.74616023,85.45350146
1752,1,1,0,1,1,0,1,1,0,0,0,45.40386815,85.4679182
1626,1,1,0,0,1,0,1,1,0,1,0,45.40781838,85.47186843
1682,1,1,0,1,0,0,1,0,0,1,0,47.80700671,85.51434794
1564,1,1,0,0,0,0,1,1,1,0,0,47.80752673,85.51486795
665,0,1,0,1,0,0,1,1,0,0,1,47.81805892,85.52540015
1586,1,1,0,0,0,1,1,0,0,1,0,47.83570695,85.54304818
913,0,1,1,1,0,0,1,0,0,0,1,47.84143918,85.5487804
1924,1,1,1,1,0,0,0,0,1,0,0,47.84635419,85.55369542
1198,1,0,0,1,0,1,0,1,1,1,0,45.50781274,85.5718628
899,0,1,1,1,0,0,0,0,0,1,1,47.88156307,85.5889043
1580,1,1,0,0,0,1,0,1,1,0,0,47.88551057,85.59285179
946,0,1,1,1,0,1,1,0,0,1,0,45.53649595,85.60054601
412,0,0,1,1,0,0,1,1,1,0,0,47.89891171,85.60625294
806,0,1,1,0,0,1,0,0,1,1,0,47.90978682,85.61712805
1804,1,1,1,0,0,0,0,1,1,0,0,47.92605473,85.63339596
1936,1,1,1,1,0,0,1,0,0,0,0,47.92756516,85.63490638
684,0,1,0,1,0,1,0,1,1,0,0,47.92961027,85.6369515
1809,1,1,1,0,0,0,1,0,0,0,1,47.92990681,85.63724804
559,0,1,0,0,0,1,0,1,1,1,1,45.57949994,85.64354999
1836,1,1,1,0,0,1,0,1,1,0,0,45.58328182,85.64733188
1330,1,0,1,0,0,1,1,0,0,1,0,47.96047866,85.66781988
1212,1,0,0,1,0,1,1,1,1,0,0,45.60441953,85.66846959
855,0,1,1,0,1,0,1,0,1,1,1,43.25030943,85.67106832
1550,1,1,0,0,0,0,0,1,1,1,0,47.97033134,85.67767257
1840,1,1,1,0,0,1,1,0,0,0,0,47.99134851,85.69868974
1442,1,0,1,1,0,1,0,0,0,1,0,47.99459657,85.70193779
1700,1,1,0,1,0,1,0,0,1,0,0,48.00400968,85.7113509
471,0,0,1,1,1,0,1,0,1,1,1,43.29360032,85.7143592
1812,1,1,1,0,0,0,1,0,1,0,0,48.02306519,85.73040642
1952,1,1,1,1,0,1,0,0,0,0,0,48.02636816,85.73370939
1190,1,0,0,1,0,1,0,0,1,1,0,48.0327243,85.74006553
1698,1,1,0,1,0,1,0,0,0,1,0,48.03495413,85.74229536
1082,1,0,0,0,0,1,1,1,0,1,0,48.03897698,85.74631821
1574,1,1,0,0,0,1,0,0,1,1,0,48.04282804,85.75016927
59,0,0,0,0,0,1,1,1,0,1,1,48.05569569,85.76303692
698,0,1,0,1,0,1,1,1,0,1,0,45.70285296,85.76690301
1741,1,1,0,1,1,0,0,1,1,0,1,43.34942828,85.77018716
1119,1,0,0,0,1,0,1,1,1,1,1,43.36987147,85.79063035
1832,1,1,1,0,0,1,0,1,0,0,0,48.08948789,85.79682912
690,0,1,0,1,0,1,1,0,0,1,0,48.10028542,85.80762664
932,0,1,1,1,0,1,0,0,1,0,0,48.10900603,85.81634726
1686,1,1,0,1,0,0,1,0,1,1,0,45.77727154,85.8413216
351,0,0,1,0,1,0,1,1,1,1,1,43.46038581,85.88114469
825,0,1,1,0,0,1,1,1,0,0,1,45.81745802,85.88150807
1326,1,0,1,0,0,1,0,1,1,1,0,45.82371269,85.88776275
985,0,1,1,1,1,0,1,1,0,0,1,43.53404368,85.95480256
686,0,1,0,1,0,1,0,1,1,1,0,45.89449814,85.9585482
979,0,1,1,1,1,0,1,0,0,1,1,43.54412244,85.96488132
397,0,0,1,1,0,0,0,1,1,0,1,48.28498478,85.99232601
442,0,0,1,1,0,1,1,1,0,1,0,45.93889746,86.00294751
1197,1,0,0,1,0,1,0,1,1,0,1,45.94596035,86.0100104
407,0,0,1,1,0,0,1,0,1,1,1,45.95606684,86.02011689
422,0,0,1,1,0,1,0,0,1,1,0,48.31971946,86.02706068
1340,1,0,1,0,0,1,1,1,1,0,0,45.97960745,86.0436575
437,0,0,1,1,0,1,1,0,1,0,1,45.97961002,86.04366007
1881,1,1,1,0,1,0,1,1,0,0,1,43.64604231,86.06680119
814,0,1,1,0,0,1,0,1,1,1,0,46.00446439,86.06851445
315,0,0,1,0,0,1,1,1,0,1,1,46.04515318,86.10920324
820,0,1,1,0,0,1,1,0,1,0,0,48.40311953,86.11046076
1464,1,0,1,1,0,1,1,1,0,0,0,46.0479449,86.11199496
1581,1,1,0,0,0,1,0,1,1,0,1,46.05362627,86.11767632
182,0,0,0,1,0,1,1,0,1,1,0,48.41464138,86.12198261
940,0,1,1,1,0,1,0,1,1,0,0,46.06130087,86.12535092
1561,1,1,0,0,0,0,1,1,0,0,1,48.42103743,86.12837866
1195,1,0,0,1,0,1,0,1,0,1,1,46.06861834,86.13266839
828,0,1,1,0,0,1,1,1,1,0,0,46.09742862,86.16147867
1414,1,0,1,1,0,0,0,0,1,1,0,48.49088929,86.19823052
847,0,1,1,0,1,0,0,1,1,1,1,43.79663681,86.21739569
810,0,1,1,0,0,1,0,1,0,1,0,48.51342252,86.22076375
287,0,0,1,0,0,0,1,1,1,1,1,46.15747866,86.22152871
916,0,1,1,1,0,0,1,0,1,0,0,48.52315819,86.23049942
1587,1,1,0,0,0,1,1,0,0,1,1,46.16874468,86.23279473
414,0,0,1,1,0,0,1,1,1,1,0,46.18604761,86.25009766
1811,1,1,1,0,0,0,1,0,0,1,1,46.19802148,86.26207154
1555,1,1,0,0,0,0,1,0,0,1,1,48.55754317,86.2648844
826,0,1,1,0,0,1,1,1,0,1,0,46.20875698,86.27280704
914,0,1,1,1,0,0,1,0,0,1,0,48.58003369,86.28737492
1497,1,0,1,1,1,0,1,1,0,0,1,43.90172676,86.32248564
793,0,1,1,0,0,0,1,1,0,0,1,48.62726813,86.33460935
1337,1,0,1,0,0,1,1,1,0,0,1,46.27329904,86.33734909
1690,1,1,0,1,0,0,1,1,0,1,0,46.27789028,86.34194034
2001,1,1,1,1,1,0,1,0,0,0,1,43.93462636,86.35538524
1671,1,1,0,1,0,0,0,0,1,1,1,46.29305456,86.35710462
1159,1,0,0,1,0,0,0,0,1,1,1,48.6546634,86.36200462
1814,1,1,1,0,0,0,1,0,1,1,0,46.30904386,86.37309391
901,0,1,1,1,0,0,0,0,1,0,1,48.67814165,86.38548288
1457,1,0,1,1,0,1,1,0,0,0,1,46.3229231,86.38697315
1928,1,1,1,1,0,0,0,1,0,0,0,48.70965184,86.41699306
1797,1,1,1,0,0,0,0,0,1,0,1,48.7118568,86.41919802
1411,1,0,1,1,0,0,0,0,0,1,1,48.72126947,86.4286107
1166,1,0,0,1,0,0,0,1,1,1,0,48.72667806,86.43401929
1543,1,1,0,0,0,0,0,0,1,1,1,48.75357282,86.46091404
1565,1,1,0,0,0,0,1,1,1,0,1,46.40695718,86.47100723
683,0,1,0,1,0,1,0,1,0,1,1,46.42720788,86.49125793
1295,1,0,1,0,0,0,0,1,1,1,1,46.43020612,86.49425617
405,0,0,1,1,0,0,1,0,1,0,1,48.8257478,86.53308903
1086,1,0,0,0,0,1,1,1,1,1,0,46.48659081,86.55064086
1299,1,0,1,0,0,0,1,0,0,1,1,48.88135063,86.58869186
945,0,1,1,1,0,1,1,0,0,0,1,46.53088921,86.59493926
434,0,0,1,1,0,1,1,0,0,1,0,48.89266077,86.60000199
127,0,0,0,0,1,1,1,1,1,1,1,44.18116274,86.60192162
1436,1,0,1,1,0,0,1,1,1,0,0,46.54092151,86.60497156
1701,1,1,0,1,0,1,0,0,1,0,1,46.55052274,86.61457279
791,0,1,1,0,0,0,1,0,1,1,1,46.55258942,86.61663947
661,0,1,0,1,0,0,1,0,1,0,1,48.91138751,86.61872874
1685,1,1,0,1,0,0,1,0,1,0,1,46.56095801,86.62500806
441,0,0,1,1,0,1,1,1,0,0,1,46.56315676,86.62720682
318,0,0,1,0,0,1,1,1,1,1,0,46.58483557,86.64888563
391,0,0,1,1,0,0,0,0,1,1,1,48.96448922,86.67183045
1391,1,0,1,0,1,1,0,1,1,1,1,41.90152191,86.67898962
751,0,1,0,1,1,1,0,1,1,1,1,41.90480986,86.68227756
1432,1,0,1,1,0,0,1,1,0,0,0,49.00394343,86.71128466
444,0,0,1,1,0,1,1,1,1,0,0,46.66180889,86.72585895
1171,1,0,0,1,0,0,1,0,0,1,1,49.01938596,86.72672718
934,0,1,1,1,0,1,0,0,1,1,0,46.68464984,86.7486999
1579,1,1,0,0,0,1,0,1,0,1,1,46.68612623,86.75017629
1801,1,1,1,0,0,0,0,1,0,0,1,49.04842642,86.75576764
1753,1,1,0,1,1,0,1,1,0,0,1,44.35653136,86.77729024
1829,1,1,1,0,0,1,0,0,1,0,1,46.71978234,86.78383239
1816,1,1,1,0,0,0,1,1,0,0,0,49.0815334,86.78887463
1681,1,1,0,1,0,0,1,0,0,0,1,49.08483325,86.79217447
775,0,1,1,0,0,0,0,0,1,1,1,49.08956838,86.79690961
909,0,1,1,1,0,0,0,1,1,0,1,46.73582781,86.79987786
668,0,1,0,1,0,0,1,1,1,0,0,49.10963355,86.81697478
1309,1,0,1,0,0,0,1,1,1,0,1,46.75782936,86.82187941
403,0,0,1,1,0,0,1,0,0,1,1,49.15222243,86.85956366
1795,1,1,1,0,0,0,0,0,0,1,1,49.16384801,86.87118924
1547,1,1,0,0,0,0,0,1,0,1,1,49.16722334,86.87456456
697,0,1,0,1,0,1,1,1,0,0,1,46.84930051,86.91335056
1566,1,1,0,0,0,0,1,1,1,1,0,46.84938381,86.91343387
1714,1,1,0,1,0,1,1,0,0,1,0,46.86387985,86.9279299
1705,1,1,0,1,0,1,0,1,0,0,1,46.86728872,86.93133877
1938,1,1,1,1,0,0,1,0,0,1,0,46.88693405,86.95098411
539,0,1,0,0,0,0,1,1,0,1,1,49.25546266,86.96280389
1820,1,1,1,0,0,0,1,1,1,0,0,46.9431548,87.00720485
1720,1,1,0,1,0,1,1,1,0,0,0,46.95754318,87.02159324
1054,1,0,0,0,0,0,1,1,1,1,0,49.32490231,87.03224354
1677,1,1,0,1,0,0,0,1,1,0,1,46.9909582,87.05500825
1993,1,1,1,1,1,0,0,1,0,0,1,44.63536521,87.05612409
1922,1,1,1,1,0,0,0,0,0,1,0,49.39361606,87.10095729
1833,1,1,1,0,0,1,0,1,0,0,1,47.06008266,87.12413272
1443,1,0,1,1,0,1,0,0,0,1,1,47.06425536,87.12830542
1445,1,0,1,1,0,1,0,0,1,0,1,47.07464161,87.13869166
1827,1,1,1,0,0,1,0,0,0,1,1,47.10150599,87.16555605
399,0,0,1,1,0,0,0,1,1,1,1,47.11815406,87.18220412
933,0,1,1,1,0,1,0,0,1,0,1,47.12003022,87.18408028
1306,1,0,1,0,0,0,1,1,0,1,0,49.48145899,87.18880022
1333,1,0,1,0,0,1,1,0,1,0,1,47.13757112,87.20162117
1079,1,0,0,0,0,1,1,0,1,1,1,47.14122365,87.2052737
667,0,1,0,1,0,0,1,1,0,1,1,47.15146624,87.21551629
